ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-136656,MapQuest,201,2,8/9/2016 19:50,8/9/2016 21:05,28.523493,-81.182503,,,0,Accident on Weymouth Run at Leicester Ln.,14144,Weymouth Run,R,Orlando,Orange,FL,32828-7925,US,US/Eastern,KORL,8/9/2016 19:53,77,,90,30.09,10,SE,9.2,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-136657,MapQuest,201,2,8/9/2016 19:45,8/9/2016 20:45,29.22567,-81.060814,,,0,Accident on 6th St at Derbyshire Rd.,898,Derbyshire Rd,L,Daytona Beach,Volusia,FL,32117-3956,US,US/Eastern,KDAB,8/9/2016 19:53,73.9,,97,30.08,10,SSE,5.8,0.07,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-136658,MapQuest,201,2,8/9/2016 20:06,8/9/2016 21:06,28.361433,-81.370323,,,0,Accident on Town Center Blvd at Oakshire Blvd.,13499,Stonebrook Pl,L,Orlando,Orange,FL,32824,US,US/Eastern,KMCO,8/9/2016 19:53,77,,88,30.08,10,SE,8.1,0,Light Rain,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-136659,MapQuest,201,3,8/9/2016 19:55,8/9/2016 21:25,25.789072,-80.204353,,,0,Center lane blocked due to accident on I-95 Northbound at Exit 3A / I-395 Exit 1A.,,I-95 S,R,Miami,Miami-Dade,FL,33136,US,US/Eastern,KMIA,8/9/2016 19:53,75,,87,30.08,7,East,9.2,1.33,Light Thunderstorms and Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-136660,MapQuest,229,2,8/9/2016 20:11,8/9/2016 21:26,28.486797,-82.5765,,,0,Slow traffic due to accident on Forest Oaks Blvd at Glade Rd.,8552,Forest Oaks Blvd,R,Spring Hill,Hernando,FL,34606-6899,US,US/Eastern,KBKV,8/9/2016 19:53,77,,88,30.04,10,SE,5.8,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-136661,MapQuest,201,2,8/9/2016 20:10,8/9/2016 21:10,28.525503,-82.287895,,,0,Accident on Boxwood St at Flagler Ave.,6363,Boxwood St,L,Brooksville,Hernando,FL,34602-7346,US,US/Eastern,KBKV,8/9/2016 19:53,77,,88,30.04,10,SE,5.8,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-136662,MapQuest,201,2,8/9/2016 20:07,8/9/2016 21:07,28.558479,-81.449013,,,0,Accident on FL-431 Pine Hills Rd at Balboa Dr.,999,N Pine Hills Rd,R,Orlando,Orange,FL,32808-7211,US,US/Eastern,KORL,8/9/2016 19:53,77,,90,30.09,10,SE,9.2,0,Light Rain,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-136663,MapQuest,201,3,8/9/2016 20:29,8/9/2016 21:29,27.767559,-80.550919,,,0,Accident on I-95 Northbound after Exit 156 FL-512 Fellsmere Rd.,,I-95 N,R,Fellsmere,Indian River,FL,32948,US,US/Eastern,KVRB,8/9/2016 20:53,73.9,,93,30.08,10,Calm,,0.03,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-136664,MapQuest,201,3,8/9/2016 20:31,8/9/2016 21:31,27.264317,-80.422302,,,0,Accident on I-95 Southbound before Exit 118 Gatlin Blvd.,,I-95 S,R,Port Saint Lucie,St. Lucie,FL,34953,US,US/Eastern,KSUA,8/9/2016 20:47,80.6,,89,30.1,7,Variable,4.6,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-136665,MapQuest,201,3,8/9/2016 20:33,8/9/2016 21:33,27.311499,-80.414505,,,0,Accident on I-95 Southbound at Exit 121 Saint Lucie West Blvd.,,Saint Lucie West Blvd,R,Port Saint Lucie,St. Lucie,FL,34986,US,US/Eastern,KFPR,8/9/2016 20:53,73.9,,97,30.08,10,Calm,,0.02,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-136666,MapQuest,229,2,8/9/2016 20:36,8/9/2016 21:21,28.597603,-81.224564,,,0,Slow traffic due to accident on University Blvd at Rouse Rd.,11300,University Blvd,R,Orlando,Orange,FL,32817-2107,US,US/Eastern,KORL,8/9/2016 20:53,73.9,,97,30.09,10,SSE,8.1,0.01,Light Rain,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
A-136667,MapQuest,202,3,8/10/2016 4:01,8/10/2016 4:46,28.166483,-82.394897,,,0,Serious accident on I-275 Northbound at Exit 59 I-75.,,I-75 N,R,Tampa,Hillsborough,FL,33647,US,US/Eastern,KVDF,8/10/2016 3:55,77,,89,30.06,10,South,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-136668,MapQuest,201,2,8/10/2016 4:12,8/10/2016 4:57,28.310162,-82.245499,,,0,Accident on County Hwy-579A Prospect Rd both ways at Handcart Rd.,34720,Prospect Rd,R,Dade City,Pasco,FL,33525-8212,US,US/Eastern,KZPH,8/10/2016 4:15,,,,30.06,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-136669,MapQuest,201,2,8/10/2016 4:01,8/10/2016 4:46,28.216087,-80.673775,,,0,Accident on FL-404 Wickham Rd both ways at Jordan Blass Dr.,998,Jordan Blass Dr,L,Melbourne,Brevard,FL,32940-1829,US,US/Eastern,KCOF,8/10/2016 3:58,75.9,,96,30.09,10,SE,2.3,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-136670,MapQuest,406,3,8/10/2016 4:33,8/10/2016 5:18,25.812689,-80.206322,,,0,Entry ramp closed due to incident on I-95 Express Northbound at 39th Street.,,I-95 S,R,Miami,Miami-Dade,FL,33127,US,US/Eastern,KMIA,8/10/2016 4:53,75.9,,100,30.07,10,Calm,,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-136671,MapQuest,201,3,8/10/2016 5:17,8/10/2016 6:02,27.441093,-82.459206,,,0,Accident on I-75 Southbound at Exits 217 217A 217B FL-70 53rd Ave.,,I-75 N,R,Bradenton,Manatee,FL,34203,US,US/Eastern,KSRQ,8/10/2016 4:53,77,,88,30,10,ENE,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-136672,MapQuest,202,2,8/10/2016 4:59,8/10/2016 5:44,28.609756,-81.885132,,,0,Serious accident on County Hwy-33 Bluff Lake Rd both ways at Simon Brown Rd.,18001,County Road 33,L,Groveland,Lake,FL,34736-9598,US,US/Eastern,KLEE,8/10/2016 4:53,78.1,,81,30.06,10,South,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-136673,MapQuest,201,3,8/10/2016 5:04,8/10/2016 6:04,26.143942,-80.442039,,,0,Lane blocked due to accident on US-27 Southbound at I-75.,,FL-25,R,Fort Lauderdale,Broward,FL,33332,US,US/Eastern,KHWO,8/10/2016 4:53,75.9,,97,30.08,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-136674,MapQuest,201,2,8/10/2016 5:43,8/10/2016 6:13,26.64109,-81.840317,,,0,Accident on FL-82 Dr Martin Luther King Blvd at Veronica S Shoemaker Blvd.,3580,Dr Martin Luther King Blvd,R,Fort Myers,Lee,FL,33916-4607,US,US/Eastern,KFMY,8/10/2016 5:53,77,,96,30.04,9,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-136675,MapQuest,201,2,8/10/2016 5:54,8/10/2016 6:24,28.532276,-81.17244,,,0,Accident on Golfway Blvd in Union Park.,14102,Golfway Blvd,R,Orlando,Orange,FL,32828,US,US/Eastern,KORL,8/10/2016 5:53,73.9,,97,30.07,10,Calm,,0,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-136676,MapQuest,201,2,8/10/2016 6:13,8/10/2016 6:58,27.712061,-82.654587,,,0,Accident on 62nd Ave at 16th St.,6199,16th St S,R,Saint Petersburg,Pinellas,FL,33712,US,US/Eastern,KSPG,8/10/2016 5:53,75.9,,94,30,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-136677,MapQuest,201,2,8/10/2016 6:12,8/10/2016 6:57,27.546949,-82.528244,,,0,Accident on 37th St at County Hwy-683 36th Ave.,3700,36th Ave E,L,Palmetto,Manatee,FL,34221-6917,US,US/Eastern,KSRQ,8/10/2016 5:53,77,,88,30.01,10,ESE,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-136678,MapQuest,201,3,8/10/2016 6:10,8/10/2016 6:55,27.388783,-82.448647,,,0,Accident on I-75 Northbound at Exit 213 University Pkwy.,,I-75 N,R,Sarasota,Sarasota,FL,34243,US,US/Eastern,KSRQ,8/10/2016 5:53,77,,88,30.01,10,ESE,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-136679,MapQuest,201,2,8/10/2016 6:07,8/10/2016 6:52,27.853186,-82.231102,,,0,Accident on Fishhawk Blvd at Osprey Ridge Dr.,,Fishhawk Blvd,R,Lithia,Hillsborough,FL,33547,US,US/Eastern,KPCM,8/10/2016 6:15,75.2,,100,30.06,10,East,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
A-136680,MapQuest,201,3,8/10/2016 6:15,8/10/2016 6:45,26.432213,-81.777931,,,0,Accident and partial cloud on I-75 Southbound before Exit 123 County Hwy-850 Corkscrew Rd.,,Corkscrew Rd,R,Estero,Lee,FL,33928,US,US/Eastern,KRSW,8/10/2016 5:53,77,,90,30.03,10,SE,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-136681,MapQuest,201,2,8/10/2016 6:08,8/10/2016 6:38,28.441986,-81.301544,,,0,Accident on Cargo Rd at Casa Verde Rd.,,Casa Verde Rd,R,Orlando,Orange,FL,32827,US,US/Eastern,KMCO,8/10/2016 5:53,75,,94,30.06,10,East,3.5,,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
A-136682,MapQuest,201,2,8/10/2016 6:31,8/10/2016 7:01,26.685543,-81.732262,,,0,Accident on County Hwy-876 Buckingham Rd at Bird Rd.,4001,Buckingham Rd,R,Fort Myers,Lee,FL,33905-7206,US,US/Eastern,KFMY,8/10/2016 6:15,77,,96,30.03,8,ESE,4.6,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-253039,MapQuest,201,2,8/16/2016 14:46,8/16/2016 15:16,40.053356,-76.32457,,,0,Accident on Harrisburg Ave at Dillerville Rd.,1200,Harrisburg Ave,L,Lancaster,Lancaster,PA,17603-2516,US,US/Eastern,KLNS,8/16/2016 14:53,88,,65,30.07,10,South,11.5,,Scattered Clouds,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-253040,MapQuest,201,2,8/16/2016 14:46,8/16/2016 15:16,40.072372,-76.268105,,,0,Accident on PA-23 New Holland Pike at Butter Rd.,1781,New Holland Pike,L,Lancaster,Lancaster,PA,17601-5519,US,US/Eastern,KLNS,8/16/2016 14:53,88,,65,30.07,10,South,11.5,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-253041,MapQuest,201,2,8/16/2016 14:44,8/16/2016 15:14,40.229523,-75.314384,,,0,Accident on PA-363 Valley Forge Rd at Sumneytown Pike.,1400,S Valley Forge Rd,R,Lansdale,Montgomery,PA,19446-4719,US,US/Eastern,KLOM,8/16/2016 14:35,86,,70,30.1,10,South,5.8,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-253042,MapQuest,201,2,8/16/2016 14:56,8/16/2016 15:26,38.978428,-77.651421,,,0,Accident on VA-632 Aldie Dam Rd near US-50 John Mosby Hwy.,39199,John Mosby Hwy,R,Middleburg,Loudoun,VA,20117,US,US/Eastern,KJYO,8/16/2016 14:55,96.8,,44,30.09,10,SSW,18.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-253043,MapQuest,201,2,8/16/2016 15:01,8/16/2016 15:31,39.739304,-77.433403,,,0,Accident on PA-16 Waynesboro Pike at Harbaugh Valley Rd.,2601,Waynesboro Pike,L,Fairfield,Adams,PA,17320,US,US/Eastern,KRYT,8/16/2016 15:05,73,73,88,29.18,2,VAR,7,0.07,Light Rain with Thunder,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-253044,MapQuest,201,2,8/16/2016 15:02,8/16/2016 15:32,40.067284,-76.328636,,,0,Accident on PA-72 Manheim Pike at Service Rd.,200,Service Rd,L,Lancaster,Lancaster,PA,17601,US,US/Eastern,KLNS,8/16/2016 14:53,88,,65,30.07,10,South,11.5,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-253045,MapQuest,201,2,8/16/2016 14:59,8/16/2016 15:29,40.169697,-75.101898,,,0,Accident on Warminster Rd at Chelsea Rd.,364,S Warminster Rd,R,Hatboro,Montgomery,PA,19040-3430,US,US/Eastern,KPNE,8/16/2016 14:54,90,,61,30.1,10,SW,13.8,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-253046,MapQuest,201,4,8/16/2016 15:12,8/16/2016 15:42,40.327396,-76.785339,,,0,All lane closed due to accident on I-81 Southbound between Exit 77 PA-39 Linglestown Rd and I-81 Exits 72.,,I-81 S,R,Harrisburg,Dauphin,PA,17112,US,US/Eastern,KCXY,8/16/2016 14:56,93,,50,30.06,10,SSW,11.5,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-253047,MapQuest,201,2,8/16/2016 15:17,8/16/2016 15:47,40.098701,-75.352783,,,0,Accident on US-202 Dekalb Pike at Boro Line Rd.,229,Boro Line Rd,L,King Of Prussia,Montgomery,PA,19406-2190,US,US/Eastern,KLOM,8/16/2016 15:15,87.8,,66,30.08,10,South,9.2,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-253048,MapQuest,201,2,8/16/2016 15:16,8/16/2016 15:46,40.012108,-75.274414,,,0,Accident on Montgomery Ave at Cherry Ln.,403,Montgomery Ave,L,Wynnewood,Montgomery,PA,19096-1718,US,US/Eastern,KPHL,8/16/2016 14:54,91,,57,30.1,10,SW,16.1,,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-253049,MapQuest,201,2,8/16/2016 15:25,8/16/2016 15:55,40.056591,-76.359459,,,0,Accident on PA-741 Rohrerstown Rd at Seitz Dr.,2200,Seitz Dr,L,Lancaster,Lancaster,PA,17601-1968,US,US/Eastern,KLNS,8/16/2016 15:53,88,,65,30.06,10,SSW,13.8,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-253050,MapQuest,201,2,8/16/2016 15:25,8/16/2016 15:55,40.03479,-76.305122,,,0,Accident on Queen St at Farnum St.,2,E Farnum St,R,Lancaster,Lancaster,PA,17602-3512,US,US/Eastern,KLNS,8/16/2016 15:53,88,,65,30.06,10,SSW,13.8,,Scattered Clouds,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-253051,MapQuest,201,2,8/16/2016 15:39,8/16/2016 16:09,40.291451,-75.340866,,,0,Accident on Allentown Rd at Banbury Dr.,241,Allentown Rd,L,Souderton,Montgomery,PA,18964-2207,US,US/Eastern,KUKT,8/16/2016 15:35,91.4,,55,30.1,10,SW,6.9,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-253052,MapQuest,201,2,8/16/2016 15:39,8/16/2016 16:09,40.088329,-75.26458,,,0,Accident on Ridge Pike at Tamara Ct.,414,Ridge Pike,R,Lafayette Hill,Montgomery,PA,19444-2027,US,US/Eastern,KLOM,8/16/2016 15:35,86,,70,30.08,10,SSW,8.1,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-253053,MapQuest,203,3,8/16/2016 15:59,8/16/2016 16:29,40.552567,-80.117317,,,0,Multi-vehicle accident on I-79 Northbound near Exit 68.,,I-79 N,R,Sewickley,Allegheny,PA,15143,US,US/Eastern,KPIT,8/16/2016 15:51,88,,48,30.01,10,SW,17.3,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-253054,MapQuest,201,2,8/16/2016 16:09,8/16/2016 16:39,40.231022,-76.917953,,,0,Accident on Carlisle Rd at Gettysburg Rd.,2098,Carlisle Rd,R,Camp Hill,Cumberland,PA,17011-5912,US,US/Eastern,KCXY,8/16/2016 15:56,77,,79,30.07,8,West,10.4,0.1,Light Thunderstorms and Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-253055,MapQuest,201,2,8/16/2016 16:07,8/16/2016 16:37,40.073456,-75.104073,,,0,Accident on PA-73 Township Line Rd at Rolling Hill Rd.,60,Township Line Rd,L,Elkins Park,Montgomery,PA,19027-2220,US,US/Eastern,KPNE,8/16/2016 15:54,91,,59,30.08,10,South,8.1,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-253056,MapQuest,201,2,8/16/2016 16:48,8/16/2016 17:18,40.254902,-75.660507,,,0,Accident on Shoemaker Rd at Robinson St.,,Robinson St,R,Pottstown,Montgomery,PA,19464,US,US/Eastern,KPTW,8/16/2016 16:54,88,,65,30.06,9,South,8.1,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-253057,MapQuest,201,2,8/16/2016 16:49,8/16/2016 17:19,40.012951,-75.272926,,,0,Accident on Montgomery Ave at Gypsy Ln.,398,Gypsy Ln,R,Wynnewood,Montgomery,PA,19096-1103,US,US/Eastern,KPHL,8/16/2016 16:54,93.9,,54,30.06,10,SSW,13.8,,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-253058,MapQuest,201,2,8/16/2016 16:47,8/16/2016 17:17,40.081802,-75.171654,,,0,Accident on Easton Rd near Cheltenham Ave.,3168,W Cheltenham Ave,L,Philadelphia,Philadelphia,PA,19150-1101,US,US/Eastern,KLOM,8/16/2016 16:55,89.6,,62,30.06,10,SW,10.4,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-253059,MapQuest,247,3,8/16/2016 17:12,8/16/2016 17:57,38.89613,-77.09861,,,0,Delays due to accident on I-66 Eastbound at Exit 72 US-29 Lee Hwy.,3173,Lee Hwy,L,Arlington,Arlington,VA,22201-4207,US,US/Eastern,KDCA,8/16/2016 16:52,96.1,,49,30.07,10,South,16.1,,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-253060,MapQuest,201,3,8/16/2016 17:11,8/16/2016 17:56,39.268738,-76.559319,,,0,Accident on I-95 Southbound at Exit 56 I-895.,,I-95 N,R,Baltimore,Baltimore City,MD,21224,US,US/Eastern,KDMH,8/16/2016 16:54,95,,43,30.04,,North,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-253061,MapQuest,201,2,8/16/2016 17:23,8/16/2016 18:08,38.782475,-76.222908,,,0,Accident on MD-33 Talbot St Eastbound at Chestnut St.,500,S Talbot St,L,Saint Michaels,Talbot,MD,21663,US,US/Eastern,KESN,8/16/2016 17:50,95,,63,30.11,10,SSW,11.5,,Scattered Clouds,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-253062,MapQuest,201,2,8/16/2016 17:22,8/16/2016 17:52,40.161736,-75.379791,,,0,Accident on Germantown Pike at Valley Forge Rd.,3001,W Germantown Pike,L,Norristown,Montgomery,PA,19403-1002,US,US/Eastern,KLOM,8/16/2016 17:15,87.8,,62,30.06,10,SSW,12.7,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-253063,MapQuest,248,3,8/16/2016 17:28,8/16/2016 18:15,38.801548,-77.112083,,,0,Delays expected and right hand shoulder closed due to accident on I-95 Capital Beltway Northbound at Exit 174 I-495 Capital Beltway.,,Capital Beltway E,R,Alexandria,Fairfax County,VA,22310,US,US/Eastern,KDAA,8/16/2016 16:58,91.4,,55,30.07,10,SSE,8.1,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-253064,MapQuest,248,2,8/16/2016 17:42,8/16/2016 18:27,38.999615,-76.995361,,,0,Delays expected due to accident on MD-320 Piney Branch Rd both ways from MD-787 Flower Ave to MD-193 University Blvd.,,Piney Branch Rd,R,Silver Spring,Montgomery,MD,20903,US,US/Eastern,KCGS,8/16/2016 17:39,91.4,,52,30.05,10,South,10.4,,Scattered Clouds,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-253065,MapQuest,248,3,8/16/2016 17:45,8/16/2016 18:30,38.895664,-76.951744,,,0,Delays expected due to accident on Benning Rd Westbound at Minnesota Ave.,,Kenilworth Ave S,R,Washington,District of Columbia,DC,20019,US,US/Eastern,KWBC,8/16/2016 18:17,,,,,,North,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-253066,MapQuest,201,2,8/16/2016 17:34,8/16/2016 18:04,40.23838,-76.895065,,,0,Shoulder closed due to accident on PA-581 at I-83.,,Harrisburg Expy E,R,Lemoyne,Cumberland,PA,17043,US,US/Eastern,KCXY,8/16/2016 17:56,77,,82,30.05,10,SW,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-253067,MapQuest,201,3,8/16/2016 17:53,8/16/2016 18:38,39.120605,-78.191414,,,0,Right hand shoulder closed due to accident on I-81 Southbound at Exit 310 VA-37.,,Route 37 N,R,Winchester,Frederick,VA,22602,US,US/Eastern,KOKV,8/16/2016 17:55,82.4,,70,30.07,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
